record_type,port_path,status,classification,priority,sha1,sha256,reference_count,original_paths,notes,width,height,mode,bit_depth_estimate,has_alpha,alpha_min,alpha_max,transparent_pixels,partial_alpha_pixels,parse,frametime,interpolate,explicit_frames,frame_spec
PORT,block/aura_node_ignis.png,EXTRA,ADAPTED_OR_NEW,P0,4037c0783e58293bb3e469ae263825d9eae746e2,15acaa1f1665f2cf1ca14ab48a03650ac26196441aa2ccd3e0ad79af9ca7f671,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,255,185,750,,,,,
PORT,block/aura_node_ordo.png,EXTRA,ADAPTED_OR_NEW,P0,12ca215efacecf350aa7a0014b60e8843b92b6e5,ccc5926435af720548e2e739fb0305bbc193e48d115900be29b219a629213053,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,255,185,750,,,,,
PORT,block/aura_node_perditio.png,EXTRA,ADAPTED_OR_NEW,P0,6ce8a952c3f4d5d0db4011f7178136578060f16e,913109e464191d4575d2ac43b22330e695032e97f8cb6c0d65da4a2085cf20c1,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,255,185,750,,,,,
PORT,block/aura_node_sprite.png,EXTRA,ADAPTED_OR_NEW,P0,3bc9441bd0d6e5f7ecb5c76e12e1d5887bc80c13,974a0718d1d5efc849b7b2dea79c5a55f3d49091433c1b1fa4cadf9887f5f7bc,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",64,64,RGBA,32,True,0,255,879,2773,,,,,
PORT,block/aura_node_terra.png,EXTRA,ADAPTED_OR_NEW,P0,170f365bf92d445b35b3fc06adb2fd3c1a19917f,f97a27078a97fb909b0812427b84f680617fa5a38046468c05d50dc1f4462c87,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,255,185,750,,,,,
PORT,block/bellows.png,MATCH,EXACT_TC4_COPY,P1,4ce9cffc25942c1eb5ad83f21d5e916d6472bbd7,fe822f07c4f535bb4645ee10205f1e7863a1ab0cb3866566334665b0fdf02ebf,5,textures/models/bellows.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,5024,0,,,,,
PORT,block/cinnabar_ore.png,MATCH,EXACT_TC4_COPY,P1,b7d0d93db0c357c0744dab1388a599ae8355a935,f555d17104a9516cd6c36dd514ff33e3c8b387df50d08e6ea57b625562f660b0,3,textures/blocks/cinnibar.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/crucible.png,MATCH,EXACT_TC4_COPY,P1,078869a39f6838231ee5887438d95c80564963da,639fcd1ce962e5d09f4c389023521de6a195ba60d371a6fde52aa45a235c1964,2,textures/blocks/crucible1.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,144,0,,,,,
PORT,block/deconstruction_table.png,MATCH,EXACT_TC4_COPY,P1,3a18545732b60f06b5a2bc3e28d3e3a3c8f036e4,0a916f79cf770d0502ad42a13200babe8b37a236c6c42c63c6056b1085962305,2,textures/models/decontable.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,6304,0,,,,,
PORT,block/distillation_pattern_encoder.png,EXTRA,ADAPTED_OR_NEW,P1,c319826006d1acac67202f4e8b349af7630b9f01,dbdad414f034c803ce93d3985fc2b68553338fe26e3653ac82571a453f615e10,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_altar.png,MATCH,EXACT_TC4_COPY,P1,11a355b24a68a0ffe1e6950789e7a973786bc1ae,de90474b123ad267e29582dd4f41dbce2b1c790069091a3f5e8cdcbc36001871,3,textures/blocks/obsidiantotembase.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/eldritch_cap.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_crust.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_crystal.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_decorative.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_door.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_lock.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,14,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_obelisk.png,MATCH,EXACT_TC4_COPY,P1,00754145fe9db865c4aa273c413201b2c7777464,eb928a52ffcc2c8ae7cf366129cfc2aca1e6712bb639a8b7d6ff2ef78a28463c,3,textures/blocks/obsidiantotem1.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/eldritch_portal.png,EXTRA,ADAPTED_OR_NEW,P1,c247869ad1eb74eb868f7f7b71e0f7afb0307519,867a6b2e384962f6bb7cbe88bd0e49a841fcfff09270891e0062857c7f59928a,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,240,13,1011,,,,,
PORT,block/eldritch_stone.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,7,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/eldritch_trap.png,EXTRA,ADAPTED_OR_NEW,P1,f5452fd88d919ec2d254b8ad2645c511d4a248de,5a397862b8dda4b86fb7ccde2492909527d3b1ed8b705af791d6bb46a0163acc,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/essentia_cell_workbench.png,EXTRA,ADAPTED_OR_NEW,P1,40077b4e0ec731cd0849e256d5175dfd9b535850,6620a883e657dc1cde764585fa2eb518ca3135769c5386a22cb0d3612410553e,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_conversion_monitor.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_crystalizer.png,MATCH,EXACT_TC4_COPY,P1,0656ef4b5ca1c840affe3eaf06f19b4ba9e3189c,f3e5b58c19e07122441eb7e20e7a73949616e7a739917994a96d66caaebf7207,11,textures/models/crystalizer.png,Byte-exact copy of an original TC4 asset.,64,64,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_drive.png,EXTRA,ADAPTED_OR_NEW,P1,43cfafc577c5f43ff6eb5a63dc13cf5ac62a6c6d,e36ade5bb7b94baf3e777b36642ea87d45239903a2bc1712a5b7ece7068f7809,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/essentia_export_bus.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_fill.png,EXTRA,ADAPTED_OR_NEW,P1,a5c606eb2ea972443e8f936f4218a952bc19d7c5,47c35609acea214ebd9dbf24b67e5b8c8e177ac8550ae1d8fa62c7d41644de33,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,26,147,0,256,,,,,
PORT,block/essentia_import_bus.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_interface.png,EXTRA,ADAPTED_OR_NEW,P1,18100e12a907223d70bec4a0f9498388d9d17deb,1787089cf6bfd38a4923feb33e1c2707f5dcdaa5d53bb9e3779de0f7131b2c03,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,False,255,255,0,0,,,,,
PORT,block/essentia_jar.png,MATCH,EXACT_TC4_COPY,P0,9d1a41c3d0cc1d4e91f07ac50b06e8fe5b131fce,b2c5e716ad1816a2dc07d28d5d6dc5393b292ffa006e04793ac50ae06e40ba26,2,textures/blocks/jar_side.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,124,120,,,,,
PORT,block/essentia_jar_aer.png,EXTRA,ADAPTED_OR_NEW,P0,77251afb23bfc03357ac5450b5f1903ded405d8f,884c3e0bd1fd6d74031839361d57dc97baec6f6cefe263feebdd5fd3ed324097,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,235,,,,,
PORT,block/essentia_jar_aqua.png,EXTRA,ADAPTED_OR_NEW,P0,0230b98931b31bcc7e1a8db7955bc1987ce6b732,d4352e46ae596697d19dd996ed665d8397c724c90b0b633e5cd00256c0282e3c,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,236,,,,,
PORT,block/essentia_jar_ignis.png,EXTRA,ADAPTED_OR_NEW,P0,1077eff97347df2665988221ca9953cc2d13fa93,970d9efc83c6ef1d595a866b1c3194334ef0d2ab3d7d0684494b9c307bdd093e,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,239,,,,,
PORT,block/essentia_jar_ordo.png,EXTRA,ADAPTED_OR_NEW,P0,4b74b8f01a0e8c8272dca8dbf06df803b81606e9,1fd8f0c07772cfdc7ed57f83af6eb504bc9aaf9083aca64fdaeb74951b32169c,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,242,,,,,
PORT,block/essentia_jar_perditio.png,EXTRA,ADAPTED_OR_NEW,P0,f52b6377e2e43c199bf166d0f39a173873dd6c1a,4aea4582dfd8e0588c14ff5f84c5a1f7662c921fac9ea66bb439b0aea794ea4a,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,226,,,,,
PORT,block/essentia_jar_terra.png,EXTRA,ADAPTED_OR_NEW,P0,b3462d9d1d919d9f27a813985ca538cd94951b44,d2ec13040b980d30e78c643708581c257bb5fd4c5e30bb970495e87b4c03c82e,2,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,96,255,0,238,,,,,
PORT,block/essentia_level_emitter.png,EXTRA,ADAPTED_OR_NEW,P1,9fdbd350783cb114d866297a5bf47a9fdb2116f7,ffafbb26f1df13590678ab8fa45b14c8b8b6e70f7bf2901e61988ce131a96168,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_provider.png,EXTRA,ADAPTED_OR_NEW,P1,108e548806086582d62ae6c1b76419fa1d9808f1,2b596c93661ae7c8442175f585da4a55216d1307224ca9035cda5f3db5a823d3,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,False,255,255,0,0,,,,,
PORT,block/essentia_reservoir.png,MATCH,EXACT_TC4_COPY,P1,49f81b0d2869e072034199d10aaf72fae581afb6,9f88a1a3b18ffc573ba21e3db1a479519b6b9a88d3c509a3421535a20126ffe2,7,textures/blocks/essentiareservoir.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,184,112,144,,,,,
PORT,block/essentia_storage_bus.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_storage_monitor.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_terminal.png,EXTRA,ADAPTED_OR_NEW,P1,019cf205f9d692ac6e4c0d054408b8e4248c0593,2cd5d0c2bbb897477e743ecb3349e7d88a324d9cc98045c9a7c095827b27a56a,4,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentia_tube.png,MATCH,EXACT_TC4_COPY,P1,558f15c02b99d3908af90cd4a9d4b1563e587c2c,92383cea01828b759eb34eb5e49d8252fe46e9c76268b2a4bf7344868fb0027d,2,textures/blocks/pipe_1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,780,0,,,,,
PORT,block/essentia_tube_buffer.png,MATCH,EXACT_TC4_COPY,P1,558f15c02b99d3908af90cd4a9d4b1563e587c2c,92383cea01828b759eb34eb5e49d8252fe46e9c76268b2a4bf7344868fb0027d,2,textures/blocks/pipe_1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,780,0,,,,,
PORT,block/essentia_tube_filter.png,MATCH,EXACT_TC4_COPY,P1,558f15c02b99d3908af90cd4a9d4b1563e587c2c,92383cea01828b759eb34eb5e49d8252fe46e9c76268b2a4bf7344868fb0027d,1,textures/blocks/pipe_1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,780,0,,,,,
PORT,block/essentia_tube_oneway.png,MATCH,EXACT_TC4_COPY,P1,558f15c02b99d3908af90cd4a9d4b1563e587c2c,92383cea01828b759eb34eb5e49d8252fe46e9c76268b2a4bf7344868fb0027d,2,textures/blocks/pipe_1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,780,0,,,,,
PORT,block/essentia_tube_restrict.png,MATCH,EXACT_TC4_COPY,P1,558f15c02b99d3908af90cd4a9d4b1563e587c2c,92383cea01828b759eb34eb5e49d8252fe46e9c76268b2a4bf7344868fb0027d,2,textures/blocks/pipe_1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,780,0,,,,,
PORT,block/essentia_valve.png,MATCH,EXACT_TC4_COPY,P1,df9c4db4fa7193347cbef1fe3c6f3de442102863,370ea2f9985df4c2084d5a89da905011ed9739d58fb49681085fd89d89669d40,2,textures/blocks/pipe_valve.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,164,0,,,,,
PORT,block/essentia_vibration_chamber.png,EXTRA,ADAPTED_OR_NEW,P1,523c29b88766b362c8d12a4b37f630e604948b8e,f29d77c5855cc0e4c5b6cdca34a345a8313efdf437e74e149d8515f2e63cd933,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/essentiareservoir.png,MATCH,EXACT_TC4_COPY,P1,49f81b0d2869e072034199d10aaf72fae581afb6,9f88a1a3b18ffc573ba21e3db1a479519b6b9a88d3c509a3421535a20126ffe2,1,textures/blocks/essentiareservoir.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,184,112,144,,,,,
PORT,block/ethereal_platform.png,EXTRA,ADAPTED_OR_NEW,P1,591e3e7a58881f6270f3db037dafa34103737c46,e40c6ebfd5d704053bf2279058d115c0c3a259534afbce773be8d710e0d08eaf,7,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/extras_air_block.png,EXTRA,ADAPTED_OR_NEW,P1,e4cd45aedbfee71f18decec0f6cf8c3a1626feb0,73a7a6f85a9b429b2d2ebd08efaa73aa61d8e42e40d893702cedb8426660ab6d,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/extras_earth_block.png,EXTRA,ADAPTED_OR_NEW,P1,eb231a584aa5a0940d2dea5ff9757e6c930700e4,285bf3201187c93bc4a2879cdb5b0cc487896495d377e2b203ec4c9945be0e76,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/extras_ender_block.png,EXTRA,ADAPTED_OR_NEW,P1,60188ed15b6ffac96f273da1ed7ffbeeb4d7b431,382d2de81bdeef65d3b2e7548f96570f29e938c978443d7060be4ea310b8a4d4,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/extras_fire_block.png,EXTRA,ADAPTED_OR_NEW,P1,9e6bb99e06d95c5efe0afa30dfa75e0b16572de5,f74ac401dcfd547dfc90617e9a7b9284c817e3e350e87505136a93b7f7984394,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/extras_light_block.png,EXTRA,ADAPTED_OR_NEW,P1,a5b8bf1cfa94371343402b4e29bb48840b4dca84,252448fcabaa765f1e5e483522040c18e24e582a7a68be0a58a925f29c4552b9,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,0,255,112,0,,,,,
PORT,block/extras_water_block.png,EXTRA,ADAPTED_OR_NEW,P1,8e8403556981f3e8384075e21b2095b1dd35137f,04f66ddc63bc7c528720421de5a70f858642ff5227d4e1c6d4b2a396ec2e3533,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,254,255,0,2,,,,,
PORT,block/filtered_essentia_jar.png,MATCH,EXACT_TC4_COPY,P0,9d1a41c3d0cc1d4e91f07ac50b06e8fe5b131fce,b2c5e716ad1816a2dc07d28d5d6dc5393b292ffa006e04793ac50ae06e40ba26,1,textures/blocks/jar_side.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,124,120,,,,,
PORT,block/flesh_block.png,MATCH,EXACT_TC4_COPY,P1,db0146fbd61d4c3ab5f9e72b81cc782270d8c520,74132daf068008dfbad7ff58f818cfcf1f72418c51c35995555fec2ebf7ebbd5,3,textures/blocks/fleshblock.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/flux_gas.png,MATCH,EXACT_TC4_COPY,P1,7095317c5684d6c18bcdce1d100c2540b0946724,08afdd060d230f7f8471edcdb5410fa4bc7ba8874d81b757d5de4965fc67ab0c,3,textures/blocks/fluxgas.png,Byte-exact copy of an original TC4 asset.,16,512,RGBA,32,True,81,81,0,8192,,,,,
PORT,block/flux_gas.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,0,textures/blocks/candle.png.mcmeta | textures/blocks/fluxgas.png.mcmeta | textures/blocks/fluxgoo.png.mcmeta | textures/items/eldritch_object_3.png.mcmeta | textures/items/essence.png.mcmeta | textures/items/focus_pech.png.mcmeta | textures/items/focus_portablehole.png.mcmeta | textures/items/shard_balanced.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,block/flux_goo.png,MATCH,EXACT_TC4_COPY,P1,68b49fb74d9f56e99ee09233f785b101355d88b8,61ee827d9564d5a315655ffed41e6e98312b45cbab03c97416aba41f3a6ccf47,3,textures/blocks/fluxgoo.png,Byte-exact copy of an original TC4 asset.,16,512,RGBA,32,True,186,186,0,8192,,,,,
PORT,block/flux_goo.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,700ec13e51f7f22e4230a25c3727513679110317,802acdb8f55f30146d5ed18414b21ba35650d4e550f81825ea104131c12dc4fc,0,textures/blocks/candle.png.mcmeta | textures/blocks/fluxgas.png.mcmeta | textures/blocks/fluxgoo.png.mcmeta | textures/items/eldritch_object_3.png.mcmeta | textures/items/essence.png.mcmeta | textures/items/focus_pech.png.mcmeta | textures/items/focus_portablehole.png.mcmeta | textures/items/shard_balanced.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,1,False,0,[]
PORT,block/fume_dissipator.png,EXTRA,ADAPTED_OR_NEW,P1,fa7a0043fd156819778b9aa6a23598ac73d71c61,b03c0870e45923b76b5105a845f122a412ba3ae693877e2fe594d0e356700ecc,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,0,255,36,0,,,,,
PORT,block/gear_box.png,EXTRA,ADAPTED_OR_NEW,P1,924d00776b8c154eb58cab1f563f4ab5b99b3cae,93177aba31f0699747210786f1f008e8da200184c74e383b3b48c9ca0f40e552,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/goggles_original_model.png,MATCH,EXACT_TC4_COPY,P1,c40c3cf57a8d664503bc8eb41faa0fa7e880d243,cb117adf2d42d57767ce68110cf5d7ef3ae3458b67b376cd8c5e3f5e129cd73f,0,textures/models/goggles.png,Byte-exact copy of an original TC4 asset.,128,64,RGBA,32,True,0,255,7994,0,,,,,
PORT,block/golem_gear_box.png,EXTRA,ADAPTED_OR_NEW,P1,083060b06973e5a77fc57a9c2405e167e057ba3d,d7d9cee84a01d34b2ae6203c04b8aa5e147d07626bc52400616f25c27661d4b9,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,False,255,255,0,0,,,,,
PORT,block/golem_seal_collect_block.png,EXTRA,ADAPTED_OR_NEW,P1,b184698f2d043b8138e1054a9a678882fecf428d,8fd854c0032798042f39f402256465a820631c77bdf092ad3e2a2af10f5fec01,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,70,255,0,304,,,,,
PORT,block/greatwood_leaves.png,MATCH,EXACT_TC4_COPY,P1,5e53d31b42231c0f8583e58ee99921ce2168ddc9,355e179437bffb8a5709650c3cb46ae3202be894fedf4ca8fc7300d07af717cb,2,textures/blocks/greatwoodleaves.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,101,0,,,,,
PORT,block/greatwood_log.png,MATCH,EXACT_TC4_COPY,P1,5e06d28668cc0764f5826c8b9ee98fd30453a691,498e85df34774634e2dc83095381f3ac281feced0f05be72ce3b99d808439769,4,textures/blocks/greatwoodside.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/greatwood_log_top.png,MATCH,EXACT_TC4_COPY,P1,1e070f6adc2673cd61f72831b0f183e3813ab945,c2043194478f34b59cbd7efc8d9043d69d8997bc01e1ddebc22bb3d3f4ac1ac5,2,textures/blocks/greatwoodtop.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/greatwood_planks.png,MATCH,EXACT_TC4_COPY,P1,4e5a2f26225d942ef06117fa1ee6fe1fb8d2d5be,5abcfb58238aebb17f1967c125c125a982521e2beaa6a568295b75288e11c2f1,4,textures/blocks/planks_greatwood.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,block/greatwood_sapling.png,MATCH,EXACT_TC4_COPY,P1,055359c6ce03ef16c6aa89f520e40e188f831401,3f28d9e6422fc32fd69064d96e9344c45b5e6318cc13478ca7a0c1769b26720e,2,textures/blocks/greatwoodsapling.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,146,0,,,,,
PORT,block/ignis_crystal.png,EXTRA,ADAPTED_OR_NEW,P1,84293f874005f6412ebd0313c6d8ab80fe23d289,7d8a143d3e05d7ad038a9759a62cd5b4a6f852007110231948a6b48f8fc39e3e,3,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,183,183,0,256,,,,,
PORT,block/infusion_matrix.png,MATCH,EXACT_TC4_COPY,P0,470ba74d538991094c685155029900c96c467754,1d7339352ada3b962e3ea4a6bf18a9e8e667b402817f65ff80d1607d8157f5d2,2,textures/blocks/redstone_ring.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,190,0,,,,,
